,date,user_id,username,name,tweet,mentions,replies_count,retweets_count,likes_count,hashtags,reply_to,Unnamed: 0.1,token,n_frasi,n_parole_uniche,n_lettere ,n_media_parole,word_f,compound,neg,neu,pos,sentimenti
403,2022-05-18,1497397049154801664,catwoman_1111,cat,pick think marty people pleaser,[],0,0,0, amberheard ozark johnnydeep justiceforjohnnyd istandwithjohnnydepp deppvsheard ,[],,"['pick', 'think', 'marty', 'people', 'pleaser']",1,5,31,5.4,,0.4019,0.0,0.597,0.403,NEUTRALE
404,2022-05-18,1256427497895403520,finwinston,WinstonFin,bradfordcohen per gregg elli opening police investigation perjury,[],0,0,2, amberheard deppvsheard ,"[{'screen_name': 'bradfordcohen', 'name': 'Bradford Cohen', 'id': '19735189'}]",,"['bradfordcohen', 'per', 'gregg', 'elli', 'opening', 'police', 'investigation', 'perjury']",1,8,65,7.25,,-0.4404,0.293,0.707,0.0,NEUTRALE
405,2022-05-18,2603551963,__towanda,KuckFarma,phew thank god johnny outing abuser bullshit otherwise violent prick could away amica turd thought could,[],0,0,14, justiceforjohnnydepp deppvsheard amberheardisaliar amberheardisapsycopath deppvheardtrial ,[],,"['phew', 'thank', 'god', 'johnny', 'outing', 'abuser', 'bullshit', 'otherwise', 'violent', 'prick', 'could', 'away', 'amica', 'turd', 'thought', 'could']",1,15,104,5.5625,johnny,-0.8779,0.484,0.353,0.163,NEGATIVO
406,2022-05-18,2603551963,__towanda,KuckFarma,josh wife tell something terrible happened gonna go check completely alone,[],1,0,8, justiceforjohnnydepp deppvsheard deppheardtrial amberheardisaliar amberheardisapsycopath amberturd ,[],,"['josh', 'wife', 'tell', 'something', 'terrible', 'happened', 'gon', 'na', 'go', 'check', 'completely', 'alone']",1,11,74,5.818181818181818,,-0.659,0.375,0.625,0.0,NEUTRALE
407,2022-05-18,1256427497895403520,finwinston,WinstonFin,video whitney friend pool friend say amber beat as whitney whitney responds gonna talk video,[],0,1,1, deppvsheard ,[],,"['video', 'whitney', 'friend', 'pool', 'friend', 'say', 'amber', 'beat', 'as', 'whitney', 'whitney', 'responds', 'gon', 'na', 'talk', 'video']",1,11,92,5.2,amber,0.7506,0.0,0.67,0.33,NEGATIVO
408,2022-05-18,1497397049154801664,catwoman_1111,cat,see catatonic quiet minute lawyer eat deposition shut drew got sucked saying saw bruise remember side freeloader rent trip lying for💩,[],0,0,2, amberheard istandwithjohnnydepp deppvsheard ,[],,"['see', 'catatonic', 'quiet', 'minute', 'lawyer', 'eat', 'deposition', 'shut', 'drew', 'got', 'sucked', 'saying', 'saw', 'bruise', 'remember', 'side', 'freeloader', 'rent', 'trip', 'lying', 'for💩']",1,21,133,5.380952380952381,,-0.7964,0.31,0.69,0.0,NEUTRALE
409,2022-05-18,1376149476684001284,joflohoosier,Jo🇺🇸🇺🇦🇪🇺#OneUnitedFreeUkraine,cookltd vogue raven smith hope watching today testimony witness back heard claim today depp lost case witness clearly telling truth ⚖️,[],11,0,0, heardistellingthetruth deppvsheard ,"[{'screen_name': 'cookltd', 'name': 'Tree Hugging Conservative', 'id': '2542311260'}, {'screen_name': 'vogue', 'name': 'Vogue Global Network', 'id': '105243154'}, {'screen_name': 'Raven__Smith', 'name': 'Raven__Smith', 'id': '482827922'}]",,"['cookltd', 'vogue', 'raven', 'smith', 'hope', 'watching', 'today', 'testimony', 'witness', 'back', 'heard', 'claim', 'today', 'depp', 'lost', 'case', 'witness', 'clearly', 'telling', 'truth', '⚖️']",1,19,134,5.428571428571429,,0.6808,0.085,0.625,0.29,NEGATIVO
410,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,urrrgghhh much longerrrrr,[],0,0,4, deppvsheard ,[],,"['urrrgghhh', 'much', 'longerrrrr']",1,3,25,7.666666666666667,,0.0,0.0,1.0,0.0,NEUTRALE
411,2022-05-18,1522118627604205569,deppheardtruth,DeppHeardTruth,yep tweeted huge clear proof perjury depp attorney jump surely maybe closing argument,[],0,2,7, justiceforjohnnydepp amberheardisaliar deppvsheard deppheardtrial ,[],,"['yep', 'tweeted', 'huge', 'clear', 'proof', 'perjury', 'depp', 'attorney', 'jump', 'surely', 'maybe', 'closing', 'argument']",1,13,85,5.615384615384615,,0.5574,0.241,0.312,0.446,NEUTRALE
412,2022-05-18,1376149476684001284,joflohoosier,Jo🇺🇸🇺🇦🇪🇺#OneUnitedFreeUkraine,ladyreverbs vogue raven smith lied imo embellished violent relationship according testimony depp lose case imo sad two broken soul ever met fell love ⚖️,[],2,0,0, dontdodrugs deppvsheard ,"[{'screen_name': 'LadyReverbs', 'name': 'Lady Reverb 🇵🇸🇾🇪', 'id': '1155969444671180800'}, {'screen_name': 'vogue', 'name': 'Vogue Global Network', 'id': '105243154'}, {'screen_name': 'Raven__Smith', 'name': 'Raven__Smith', 'id': '482827922'}]",,"['ladyreverbs', 'vogue', 'raven', 'smith', 'lied', 'imo', 'embellished', 'violent', 'relationship', 'according', 'testimony', 'depp', 'lose', 'case', 'imo', 'sad', 'two', 'broken', 'soul', 'ever', 'met', 'fell', 'love', '⚖️']",1,23,152,5.375,,-0.8807,0.41,0.479,0.112,NEGATIVO
413,2022-05-18,2603551963,__towanda,KuckFarma,face woman severely beaten shut fuck already respect woman actually suffer abuse filthy gaslighting paperboy,[],1,11,71, justiceforjohnnydepp deppvsheard deppvheard amberheardisaliar amberheardisapsycopath ,[],,"['face', 'woman', 'severely', 'beaten', 'shut', 'fuck', 'already', 'respect', 'woman', 'actually', 'suffer', 'abuse', 'filthy', 'gaslighting', 'paperboy']",1,14,108,6.266666666666667,,-0.9313,0.584,0.309,0.107,NEUTRALE
414,2022-05-18,1376149476684001284,joflohoosier,Jo🇺🇸🇺🇦🇪🇺#OneUnitedFreeUkraine,ladyreverbs stef bobb vogue raven smith hope watching today testimony devastating depp case heard lying average actress meryl streep yet find testimony compelling balance power always depp favor ⚖️,[],5,0,3, ibelieveamberheard deppvsheard ,"[{'screen_name': 'LadyReverbs', 'name': 'Lady Reverb 🇵🇸🇾🇪', 'id': '1155969444671180800'}, {'screen_name': 'Stef_Bobb', 'name': 'Stef 🇳🇬🗯', 'id': '1331790817875304448'}, {'screen_name': 'vogue', 'name': 'Vogue Global Network', 'id': '105243154'}, {'screen_name': 'Raven__Smith', 'name': 'Raven__Smith', 'id': '482827922'}]",,"['ladyreverbs', 'stef', 'bobb', 'vogue', 'raven', 'smith', 'hope', 'watching', 'today', 'testimony', 'devastating', 'depp', 'case', 'heard', 'lying', 'average', 'actress', 'meryl', 'streep', 'yet', 'find', 'testimony', 'compelling', 'balance', 'power', 'always', 'depp', 'favor', '⚖️']",1,27,197,5.827586206896552,,-0.296,0.196,0.612,0.191,NEGATIVO
415,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,pre call suck,[],0,0,3, deppvsheard ,[],,"['pre', 'call', 'suck']",1,3,13,3.6666666666666665,,-0.4404,0.592,0.408,0.0,NEGATIVO
416,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,amber friend x amber friend x amber sister wtf,[],0,0,1, deppvsheard ,[],,"['amber', 'friend', 'x', 'amber', 'friend', 'x', 'amber', 'sister', 'wtf']",1,5,46,4.222222222222222,amber,0.3818,0.268,0.282,0.451,POSITIVO
417,2022-05-18,1058922570,hey_johnathan,Johnathan Taylor-Jefferson🗨,jennifer howell amber heard sister whitney old bos harassed knowledge whitney lying oath,[],1,5,26, justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard johnnydeppvamberheard whitney heard ,[],,"['jennifer', 'howell', 'amber', 'heard', 'sister', 'whitney', 'old', 'bos', 'harassed', 'knowledge', 'whitney', 'lying', 'oath']",1,12,88,5.846153846153846,amber,-0.7845,0.385,0.615,0.0,NEGATIVO
418,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,amazing bruise exact place botox filler,[],0,0,6, deppheardtrial deppvsheard ,[],,"['amazing', 'bruise', 'exact', 'place', 'botox', 'filler']",1,6,39,5.666666666666667,,0.5859,0.0,0.568,0.432,POSITIVO
419,2022-05-18,2603551963,__towanda,KuckFarma,ever seen johnny physically abusive amber rocky yes physically attack,[],0,1,17, justiceforjohnnydeep amberheardisapsychopath amberheardisaliar deppheardtrial deppvsheard deppheard amberturd ,[],,"['ever', 'seen', 'johnny', 'physically', 'abusive', 'amber', 'rocky', 'yes', 'physically', 'attack']",1,9,69,6.0,johnny,-0.6808,0.429,0.412,0.159,NEGATIVO
420,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,bedside table right look messier 😂,[],0,0,6, deppvsheard ,[],,"['bedside', 'table', 'right', 'look', 'messier', '😂']",1,6,34,4.833333333333333,,0.0,0.0,1.0,0.0,NEUTRALE
421,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,hahahaha amber pretending cry 😂😂😂😂😂 hell happening,[],0,0,4, deppvsheard ,[],,"['hahahaha', 'amber', 'pretending', 'cry', '😂😂😂😂😂', 'hell', 'happening']",1,7,50,6.285714285714286,amber,-0.8074,0.588,0.305,0.107,POSITIVO
422,2022-05-18,2603551963,__towanda,KuckFarma,look dog asshole,[],0,0,6, justiceforjohhnydepp deppheardtrial deppvsheard amberheardlsaliar amberheardisapsycopath amberturd ,[],,"['look', 'dog', 'asshole']",1,3,16,4.666666666666667,,0.0,0.0,1.0,0.0,NEGATIVO
423,2022-05-18,2603551963,__towanda,KuckFarma,listening rocky cry point existent injury perfectly uninjured face bestie,[],0,0,12, justiceforjohhnydepp deppheardtrial deppvsheard amberheardlsaliar amberheardisapsycopath amberturd ,[],,"['listening', 'rocky', 'cry', 'point', 'existent', 'injury', 'perfectly', 'uninjured', 'face', 'bestie']",1,10,73,6.4,,-0.1779,0.345,0.409,0.246,NEUTRALE
424,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,pretending cry understand,[],1,0,2, deppvsheard ,[],,"['pretending', 'cry', 'understand']",1,3,25,7.666666666666667,,-0.4019,0.564,0.182,0.255,POSITIVO
425,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,surprise amber headbutted wall something,[],0,0,2, deppvsheard ,[],,"['surprise', 'amber', 'headbutted', 'wall', 'something']",1,5,40,7.2,amber,0.2732,0.0,0.656,0.344,NEUTRALE
426,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,omfg drongo come move along,[],0,0,1, deppvsheard ,[],,"['omfg', 'drongo', 'come', 'move', 'along']",1,5,27,4.6,,0.0,0.0,1.0,0.0,NEGATIVO
427,2022-05-18,2603551963,__towanda,KuckFarma,fuck swelling nose high bitch,[],0,0,10, justiceforjohnnydeep deppheardtrial deppvsheard amberheardlsaliar amberheardisapsycopath ,[],,"['fuck', 'swelling', 'nose', 'high', 'bitch']",1,5,29,5.0,,-0.8074,0.709,0.291,0.0,NEUTRALE
428,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,wonder many time cheated paranoid people,[],0,0,0, deppvsheard ,[],,"['wonder', 'many', 'time', 'cheated', 'paranoid', 'people']",1,6,40,5.833333333333333,,-0.6486,0.57,0.43,0.0,NEUTRALE
429,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,difference interview wow pulling amber,[],0,1,10, deppvsheard ,[],,"['difference', 'interview', 'wow', 'pulling', 'amber']",1,5,38,6.8,amber,0.5859,0.0,0.513,0.487,POSITIVO
430,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,self called katrina white girl wasted version come tequila hurricane everyone got,[],1,1,3, deppvsheard ,[],,"['self', 'called', 'katrina', 'white', 'girl', 'wasted', 'version', 'come', 'tequila', 'hurricane', 'everyone', 'got']",1,12,81,5.833333333333333,,-0.4939,0.225,0.775,0.0,NEGATIVO
431,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,chance amber lawyer could phone rocky people room pre recorded interview,[],1,1,7, deppvsheard deppvsheardtrial deppvheard ,[],,"['chance', 'amber', 'lawyer', 'could', 'phone', 'rocky', 'people', 'room', 'pre', 'recorded', 'interview']",1,11,72,5.636363636363637,amber,0.25,0.0,0.833,0.167,POSITIVO
432,2022-05-18,2603551963,__towanda,KuckFarma,amber raped punched pushed spinned around stuff thrown bestie saw rocky cheek red,[],1,4,28, justiceforjohnnydeep deppheardtrial deppvsheard amberheardlsaliar amberheardisapsycopath amberturd ,[],,"['amber', 'raped', 'punched', 'pushed', 'spinned', 'around', 'stuff', 'thrown', 'bestie', 'saw', 'rocky', 'cheek', 'red']",1,13,81,5.307692307692308,amber,-0.6808,0.277,0.723,0.0,NEUTRALE
433,2022-05-18,2603551963,__towanda,KuckFarma,mattbelloni trial watching dude,[],0,0,27, justiceforjohnnydeep deppvsheard amberheardlsaliar ,"[{'screen_name': 'MattBelloni', 'name': 'Matthew Belloni', 'id': '12737142'}]",,"['mattbelloni', 'trial', 'watching', 'dude']",1,4,31,7.0,,0.0,0.0,1.0,0.0,NEUTRALE
434,2022-05-18,2603551963,__towanda,KuckFarma,let understand asshole ok go bestie house severely beaten pic take random blond hair bunch fucktards,[],0,2,17, justiceforjohhnydepp deppvsheard deppheardtrial amberheardisaliar amberturd ,[],,"['let', 'understand', 'asshole', 'ok', 'go', 'bestie', 'house', 'severely', 'beaten', 'pic', 'take', 'random', 'blond', 'hair', 'bunch', 'fucktards']",1,16,100,5.3125,,-0.5574,0.276,0.619,0.105,NEGATIVO
435,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,good killing ear urgh argh hmmppfftt toddler,[],0,0,0, deppvsheard rockyispainful ,[],,"['good', 'killing', 'ear', 'urgh', 'argh', 'hmmppfftt', 'toddler']",1,7,44,5.428571428571429,,-0.3612,0.358,0.407,0.236,NEUTRALE
436,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,,[],0,0,2, deppvsheard amberhearddeservesprison ,[],,[],1,0,0,,,0.0,0.0,1.0,0.0,NEGATIVO
437,2022-05-18,1256427497895403520,finwinston,WinstonFin,capable egregious act capable anything,[],0,0,2, deppvsheard justiceforjohnnydepp ,[],,"['capable', 'egregious', 'act', 'capable', 'anything']",1,4,38,6.8,,0.6369,0.0,0.366,0.634,NEGATIVO
438,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,amazing cake makeup stand,[],0,0,6, deppvsheard ,[],,"['amazing', 'cake', 'makeup', 'stand']",1,4,25,5.5,,0.5859,0.0,0.441,0.559,NEGATIVO
439,2022-05-18,1407560339894333447,sasssassenach,Sassy Sassenach,white power suit todau got beige full length leotard 😂,[],0,0,2, deppvsheard ,[],,"['white', 'power', 'suit', 'todau', 'got', 'beige', 'full', 'length', 'leotard', '😂']",1,10,54,4.5,,0.0,0.0,1.0,0.0,POSITIVO
440,2022-05-18,2603551963,__towanda,KuckFarma,pay attention alleged amica turd supporter since project guilt johnny pretty sure russian bot,[],0,0,1, justiceforjohhnydepp deppvsheard amberheardlsaliar amberturd istandwithamberheard ,[],,"['pay', 'attention', 'alleged', 'amica', 'turd', 'supporter', 'since', 'project', 'guilt', 'johnny', 'pretty', 'sure', 'russian', 'bot']",1,14,93,5.714285714285714,johnny,0.6249,0.174,0.448,0.378,NEUTRALE
441,2022-05-18,2603551963,__towanda,KuckFarma,trial get bizzarre day high expectation today lol,[],1,0,4, justiceforjohhnydepp deppheardtrial deppvsheard amberheard amberheardlsaliar amberheardisapsycopath ,[],,"['trial', 'get', 'bizzarre', 'day', 'high', 'expectation', 'today', 'lol']",1,8,49,5.25,,0.4215,0.0,0.714,0.286,POSITIVO
442,2022-05-18,2603551963,__towanda,KuckFarma,drproudman kind doctor spends time creating meme instead giving medical evidence case actually evidence,[],0,0,2, justiceforjohnnydeep amberheardlsaliar deppvsheard ,"[{'screen_name': 'DrProudman', 'name': 'Dr Charlotte Proudman', 'id': '1095830668574162944'}]",,"['drproudman', 'kind', 'doctor', 'spends', 'time', 'creating', 'meme', 'instead', 'giving', 'medical', 'evidence', 'case', 'actually', 'evidence']",1,13,103,6.428571428571429,,0.7906,0.0,0.579,0.421,NEGATIVO
443,2022-05-18,1058922570,hey_johnathan,Johnathan Taylor-Jefferson🗨,amber heard think jury stupid picture edited pay attention hair strand exhibit,[],2,0,9, justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard johnnydeppvamberheard ,[],,"['amber', 'heard', 'think', 'jury', 'stupid', 'picture', 'edited', 'pay', 'attention', 'hair', 'strand', 'exhibit']",1,12,78,5.583333333333333,amber,-0.5859,0.324,0.676,0.0,NEGATIVO
444,2022-05-18,1244193224996065280,tiny_toff,TinyToff - Isaac Baruch Stan Forever🏴‍☠️🦙🍩🥚,need pressure tmz answer,[],0,1,2, justiceforjohnnydepp deppheardtrial deppvsheard johnnydeppamberheardtrial johnnydeppvamberheard johnnydeppdeservesjustice ,[],,"['need', 'pressure', 'tmz', 'answer']",1,4,24,5.25,,-0.296,0.423,0.577,0.0,NEGATIVO
445,2022-05-18,26282046,hlntv,HLN,sorry crazy sorry hurt none meant excuse hurting truth nothing never reason good enough hurt exceedingly personal love journal read court,[],0,3,6, deppvsheard ,[],,"['sorry', 'crazy', 'sorry', 'hurt', 'none', 'meant', 'excuse', 'hurting', 'truth', 'nothing', 'never', 'reason', 'good', 'enough', 'hurt', 'exceedingly', 'personal', 'love', 'journal', 'read', 'court']",1,19,137,5.571428571428571,,-0.0576,0.374,0.316,0.31,NEGATIVO
446,2022-05-19,1117706120381050882,allezupyourass,FreakSHOW+coke+oxy😂,amber couch couch couch johnny issue head drug mentioned term ‘cloudy head therapist ex financier testified talking ‘child,[],0,0,0, istandwithamberheard justiceforamberheard deppvsheard johnnydeppvsamberheard metoo ,[],,"['amber', 'couch', 'couch', 'couch', 'johnny', 'issue', 'head', 'drug', 'mentioned', 'term', '‘', 'cloudy', 'head', 'therapist', 'ex', 'financier', 'testified', 'talking', '‘', 'child']",1,15,122,5.833333333333333,amber,0.0,0.0,1.0,0.0,NEGATIVO
447,2022-05-19,2603551963,__towanda,KuckFarma,face make fuckboy fell ghost begin serious relationship kate moss,[],1,2,22, justiceforjohnnydeep deppvsheard deppheardtrial amberheardlsaliar amberheardlsapsychopath ,[],,"['face', 'make', 'fuckboy', 'fell', 'ghost', 'begin', 'serious', 'relationship', 'kate', 'moss']",1,10,65,5.6,,-0.3818,0.31,0.69,0.0,NEGATIVO
448,2022-05-19,1256427497895403520,finwinston,WinstonFin,poppytuffy johnjohnnydepp realamberheard talking bottle thrown year ago 😂😂 team pretty desperate stupidity astounding,[],2,0,7, amberheard deppvsheard justiceforjohnnydepp ,"[{'screen_name': 'PoppyTuffy', 'name': 'Michael', 'id': '1140947228875534338'}, {'screen_name': 'JohnJohnnydepp', 'name': 'Johnny Depp Official', 'id': '1285681297'}, {'screen_name': 'realamberheard', 'name': 'Amber Heard', 'id': '807003567605227520'}]",,"['poppytuffy', 'johnjohnnydepp', 'realamberheard', 'talking', 'bottle', 'thrown', 'year', 'ago', '😂😂', 'team', 'pretty', 'desperate', 'stupidity', 'astounding']",1,14,117,7.428571428571429,,0.2023,0.245,0.472,0.283,POSITIVO
449,2022-05-19,2603551963,__towanda,KuckFarma,brave surviving casual sex johnny depp year ago saw throw bottle wall got dumped lol,[],3,4,39, justiceforjohnnydeep deppvsheard deppheardtrial amberturd amberheardisapsychopath amberheardlsaliar ,[],,"['brave', 'surviving', 'casual', 'sex', 'johnny', 'depp', 'year', 'ago', 'saw', 'throw', 'bottle', 'wall', 'got', 'dumped', 'lol']",1,15,84,4.666666666666667,johnny,0.7579,0.118,0.437,0.445,POSITIVO
450,2022-05-19,1117706120381050882,allezupyourass,FreakSHOW+coke+oxy😂,ellen barkin hottest woman ever seen age ellenbarkin love u babe u slay ❤️,"[{'screen_name': 'ellenbarkin', 'name': 'ellen barkin', 'id': '390377012'}]",0,0,5, istandwithamberheard justiceforamberheard metoo deppvsheard johnnydeppvsamberheard ,[],,"['ellen', 'barkin', 'hottest', 'woman', 'ever', 'seen', 'age', 'ellenbarkin', 'love', 'u', 'babe', 'u', 'slay', '❤️']",1,13,74,4.357142857142857,,0.6369,0.0,0.724,0.276,NEGATIVO
451,2022-05-19,2603551963,__towanda,KuckFarma,sex johnny depp day week face,[],1,0,6, justiceforjohnnydeep deppvsheard deppheardtrial amberheardlsapsychopath amberheardisaliar amberheardisanabuser ,[],,"['sex', 'johnny', 'depp', 'day', 'week', 'face']",1,6,29,4.0,johnny,0.0,0.0,1.0,0.0,POSITIVO
452,2022-05-19,1058922570,hey_johnathan,Johnathan Taylor-Jefferson,amber heard lawyer as 😂,[],0,0,9, jenniferhowell justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard camillevasquez istandwithjohnnydepp amberheardlsapsychopath amberheardisaliar amberhearddeservesprison amberturd ,[],,"['amber', 'heard', 'lawyer', 'as', '😂']",1,5,23,3.8,amber,0.0,0.0,1.0,0.0,NEUTRALE
453,2022-05-19,2603551963,__towanda,KuckFarma,dumped johnny year ago woman claim johnny jealous controlling actually kate frggin moss waiting ahahaha,[],2,3,17, justiceforjohnnydeep deppvsheard deppheardtrial amberheardlsapsychopath ,[],,"['dumped', 'johnny', 'year', 'ago', 'woman', 'claim', 'johnny', 'jealous', 'controlling', 'actually', 'kate', 'frggin', 'moss', 'waiting', 'ahahaha']",1,14,103,5.933333333333334,johnny,-0.6908,0.305,0.695,0.0,POSITIVO
454,2022-05-19,1058922570,hey_johnathan,Johnathan Taylor-Jefferson,ellen barkin back itch johnny depp bitch cheating 😂,[],3,0,20, jenniferhowell justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard camillevasquez istandwithjohnnydepp amberheardlsapsychopath amberheardisaliar ,[],,"['ellen', 'barkin', 'back', 'itch', 'johnny', 'depp', 'bitch', 'cheating', '😂']",1,9,51,4.777777777777778,johnny,-0.8126,0.552,0.448,0.0,NEGATIVO
455,2022-05-19,809733415,la_julica,Juliana,johnnydeppvsamberheard,[],0,0,2, deppvsheard deppvsheardtrial deppvheard johnnydeppamberheardtrial ,[],,['johnnydeppvsamberheard'],1,1,22,22.0,,0.0,0.0,1.0,0.0,NEGATIVO
456,2022-05-19,809733415,la_julica,Juliana,johnnydeppvsamberheard,[],0,0,3, deppvsheard deppvsheardtrial deppvheard johnnydeppamberheardtrial ,[],,['johnnydeppvsamberheard'],1,1,22,22.0,,0.0,0.0,1.0,0.0,NEUTRALE
457,2022-05-19,2603551963,__towanda,KuckFarma,lol amica turd witness johnny ex fling year ago saw throw purse wall time yep impressive testimony,[],1,0,15, justiceforjohnnydeep deppvsheard deppheardtrial amberheardlsapsychopath amberheardisaliar amberturd ,[],,"['lol', 'amica', 'turd', 'witness', 'johnny', 'ex', 'fling', 'year', 'ago', 'saw', 'throw', 'purse', 'wall', 'time', 'yep', 'impressive', 'testimony']",1,17,98,4.823529411764706,johnny,0.8074,0.0,0.628,0.372,NEGATIVO
458,2022-05-19,1117706120381050882,allezupyourass,FreakSHOW+coke+oxy😂,thank disney standing truth standing amber🥰 amazing see humanity evolving day day proud company wallet ready product btw,"[{'screen_name': 'disney', 'name': 'disney', 'id': '67418441'}]",0,1,2, istandwithamberheard justiceforamberheard metoo deppvsheard johnnydeppvsamberheard ,[],,"['thank', 'disney', 'standing', 'truth', 'standing', 'amber🥰', 'amazing', 'see', 'humanity', 'evolving', 'day', 'day', 'proud', 'company', 'wallet', 'ready', 'product', 'btw']",1,16,120,5.722222222222222,,0.9217,0.0,0.478,0.522,POSITIVO
459,2022-05-19,1058922570,hey_johnathan,Johnathan Taylor-Jefferson,voice lady love cigarette da fuck 😂,[],1,0,10, jenniferhowell justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard camillevasquez istandwithjohnnydepp amberheardlsapsychopath amberheardisaliar amberhearddeservesprison amberturd ,[],,"['voice', 'lady', 'love', 'cigarette', 'da', 'fuck', '😂']",1,7,35,4.142857142857143,,0.1779,0.299,0.342,0.359,NEUTRALE
460,2022-05-19,2603551963,__towanda,KuckFarma,love amica turd witness boring lame johnny witness became famous deposition,[],0,3,11, justiceforjohnnydeep deppvsheard deppheardtrial amberheardlsapsychopath amberheardisaliar ,[],,"['love', 'amica', 'turd', 'witness', 'boring', 'lame', 'johnny', 'witness', 'became', 'famous', 'deposition']",1,10,75,5.909090909090909,johnny,0.0258,0.295,0.462,0.243,NEGATIVO
461,2022-05-19,2603551963,__towanda,KuckFarma,legal team called witness defense lawyer opponent disney employee know nothing depp departure pirate,[],0,0,12, justiceforjohnnydepp deppvsheard deppheardtrial amberheardlsapsychopath amberturd ,[],,"['legal', 'team', 'called', 'witness', 'defense', 'lawyer', 'opponent', 'disney', 'employee', 'know', 'nothing', 'depp', 'departure', 'pirate']",1,14,100,6.214285714285714,,0.25,0.0,0.8,0.2,NEGATIVO
462,2022-05-19,1058922570,hey_johnathan,Johnathan Taylor-Jefferson,nobody care damn prenup jury finna fall asleep,[],1,0,17, jenniferhowell justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard camillevasquez istandwithjohnnydepp amberheardlsapsychopath amberheardisaliar amberheard amberturd ,[],,"['nobody', 'care', 'damn', 'prenup', 'jury', 'finna', 'fall', 'asleep']",1,8,46,4.875,,0.128,0.227,0.504,0.269,NEGATIVO
463,2022-05-19,1058922570,hey_johnathan,Johnathan Taylor-Jefferson,fight fucking bot heard audio amber saying nobody believe johnny,[],1,1,12, justiceforjohnnydepp jenniferhowell justiceforjohnnydepp johnnydeppisinnocent johnnydepp amberheard deppvheard deppvsheard camillevasquez ,[],,"['fight', 'fucking', 'bot', 'heard', 'audio', 'amber', 'saying', 'nobody', 'believe', 'johnny']",1,10,64,5.5,amber,-0.3818,0.224,0.776,0.0,NEUTRALE
464,2022-05-19,2603551963,__towanda,KuckFarma,love made hashtags viral lmfao guy digging grave,[],0,3,33, amberturd justiceforjohnnydepp deppheardtrial deppvsheard amberheardlsaliar amberheardlsapsychopath ,[],,"['love', 'made', 'hashtags', 'viral', 'lmfao', 'guy', 'digging', 'grave']",1,8,48,5.125,,0.7269,0.17,0.327,0.503,POSITIVO
465,2022-05-19,1117706120381050882,allezupyourass,FreakSHOW+coke+oxy😂,im glad university research department stand amber heard🥰 instead desperate housewife yoo chick yo arse start talking u fool 💪,[],0,2,4, metoo istandwithamberheard justiceforamberheard johnnydeppvsamberheard deppvsheard deppvheard ,[],,"['im', 'glad', 'university', 'research', 'department', 'stand', 'amber', 'heard🥰', 'instead', 'desperate', 'housewife', 'yoo', 'chick', 'yo', 'arse', 'start', 'talking', 'u', 'fool', '💪']",1,20,126,5.35,amber,-0.296,0.224,0.647,0.129,NEGATIVO
466,2022-05-19,2603551963,__towanda,KuckFarma,love way lawyer repeat emphasis amber turrrrd ahahahaha,[],0,1,19, justiceforjohnnydepp amberturd deppvheard deppvsheard deppvsheardtrial amberheardlsapsychopath amberheardisaliar ,[],,"['love', 'way', 'lawyer', 'repeat', 'emphasis', 'amber', 'turrrrd', 'ahahahaha']",1,8,55,6.0,amber,0.6369,0.0,0.625,0.375,POSITIVO
467,2022-05-19,2603551963,__towanda,KuckFarma,elonmusk watching trial,[],0,0,1, deppvsheard ,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,"['elonmusk', 'watching', 'trial']",1,3,23,7.0,,0.0,0.0,1.0,0.0,POSITIVO
468,2022-05-19,2603551963,__towanda,KuckFarma,amber turd mentioned ahahahahaha,[],0,2,14, justiceforjohnnydepp deppvsheard deppheardtrial amberturd amberheardisaliar amberheardisapsychopath ,[],,"['amber', 'turd', 'mentioned', 'ahahahahaha']",1,4,32,7.25,amber,0.0,0.0,1.0,0.0,NEGATIVO
